TX ID,Product,Quantity,Unit Price,Amount,Order Date,Ship Date,Customer Gender,Order Mode,Rating C,State,County,Days to Deliver,Weeknum,Gender Value
TX500228,Maxi Dresses,1,38.1,38.1,10-Jan-25,15-Jan-25,F,App,5,California,San Diego County,5,2,Female
TX500229,T-Shirts,1,65.2,65.2,10-Jan-25,15-Jan-25,F,Instagram,3,California,San Diego County,5,2,Female
TX500230,Bikinis,7,55.2,386.4,10-Jan-25,11-Jan-25,M,Target.com,4,California,Santa Clara County,1,2,Male
TX500231,Jeans,1,62,62,10-Jan-25,14-Jan-25,F,App,4,California,Santa Clara County,4,2,Female
TX500232,Hoodies & Sweatshirts,3,45.9,137.7,10-Jan-25,11-Jan-25,F,Target.com,4,California,Santa Cruz County,1,2,Female
TX500233,Leggings,3,58.3,174.9,10-Jan-25,10-Jan-25,M,Website,3,California,Sonoma County,0,2,Male
TX500234,T-Shirts,2,22.3,44.6,10-Jan-25,13-Jan-25,F,App,5,California,Tulare County,3,2,Female
TX500235,Jewelry,5,24,120,10-Jan-25,11-Jan-25,M,Partner App,4,California,Contra Costa County,1,2,Male
TX500236,Shorts,10,21.3,213,10-Jan-25,10-Jan-25,F,Website,5,California,Kern County,0,2,Female
TX500237,Jeans,41,57.8,2369.8,10-Jan-25,12-Jan-25,F,App,5,California,Los Angeles County,2,2,Female
TX500238,Bikinis,3,67.6,202.8,10-Jan-25,11-Jan-25,F,App,4,California,Los Angeles County,1,2,Female
TX500239,Jeans,6,66.7,400.2,10-Jan-25,14-Jan-25,M,Partner App,3,California,Los Angeles County,4,2,Male
TX500240,Tank Tops,4,53.1,212.4,10-Jan-25,12-Jan-25,F,Website,4,California,Los Angeles County,2,2,Female
TX500241,Casual Dresses,3,57.4,172.2,10-Jan-25,13-Jan-25,F,App,5,California,Mendocino County,3,2,Female
TX500242,Sneakers,5,58.1,290.5,10-Jan-25,10-Jan-25,M,Target.com,5,California,Sacramento County,0,2,Male
TX500243,Sandals,3,31.8,95.4,11-Jan-25,13-Jan-25,M,Instagram,4,California,Sacramento County,2,2,Male
TX500244,Graphic Tees,3,31.5,94.5,11-Jan-25,14-Jan-25,M,App,3,California,San Diego County,3,2,Male
TX500245,Jeans,7,55.9,391.3,11-Jan-25,15-Jan-25,F,Website,5,California,San Diego County,4,2,Female
TX500246,T-Shirts,2,36.4,72.8,11-Jan-25,12-Jan-25,M,Website,3,California,San Mateo County,1,2,Male
TX500247,Tank Tops,5,47.3,236.5,11-Jan-25,14-Jan-25,M,Target.com,4,California,Santa Barbara County,3,2,Male
TX500248,Jeans,3,82.5,247.5,11-Jan-25,12-Jan-25,M,App,4,California,Santa Clara County,1,2,Male
TX500249,Shorts,1,14.3,14.3,11-Jan-25,12-Jan-25,F,App,4,California,Alameda County,1,2,Female
TX500250,Sneakers,6,57.6,345.6,11-Jan-25,25-Jan-25,F,App,4,California,Alameda County,14,2,Female
TX500251,Sneakers,3,142.4,427.2,11-Jan-25,13-Jan-25,M,Partner App,3,California,Alameda County,2,2,Male
TX500252,Casual Dresses,1,30.2,30.2,11-Jan-25,15-Jan-25,M,Website,5,California,Fresno County,4,2,Male
TX500253,Leggings,3,65.3,195.9,11-Jan-25,12-Jan-25,O,Website,4,California,Imperial County,1,2,Other
TX500254,Shorts,2,33.4,66.8,11-Jan-25,12-Jan-25,M,Website,3,California,Kern County,1,2,Male
TX500255,Hoodies & Sweatshirts,2,45.1,90.2,11-Jan-25,19-Jan-25,M,App,4,California,Kings County,8,2,Male
TX500256,Sneakers,7,61.7,431.9,11-Jan-25,13-Jan-25,F,Partner App,4,California,Los Angeles County,2,2,Female
TX500257,Sundresses,3,45.1,135.3,12-Jan-25,13-Jan-25,M,Partner App,3,California,Los Angeles County,1,3,Male
TX500258,Crop Tops,5,22.7,113.5,12-Jan-25,17-Jan-25,M,App,5,California,Plumas County,5,3,Male
TX500259,T-Shirts,1,17.6,17.6,12-Jan-25,13-Jan-25,F,App,5,California,Riverside County,1,3,Female
TX500260,Baseball Caps,2,11.3,22.6,12-Jan-25,15-Jan-25,F,Instagram,5,California,Riverside County,3,3,Female
TX500261,Jeans,3,53.4,160.2,12-Jan-25,15-Jan-25,M,Instagram,5,California,San Benito County,3,3,Male
TX500262,Jeans,11,51.1,562.1,12-Jan-25,14-Jan-25,F,Target.com,5,California,San Diego County,2,3,Female
TX500263,T-Shirts,2,27.5,55,12-Jan-25,13-Jan-25,M,Partner App,3,California,San Diego County,1,3,Male
TX500264,Sundresses,1,33.5,33.5,12-Jan-25,14-Jan-25,F,App,2,California,San Diego County,2,3,Female
TX500265,Graphic Tees,1,59.5,59.5,12-Jan-25,12-Jan-25,M,App,5,California,Sonoma County,0,3,Male
TX500266,Pajama Sets,4,23.5,94,12-Jan-25,13-Jan-25,F,Instagram,1,California,Stanislaus County,1,3,Female
TX500267,Jeans,1,49.7,49.7,12-Jan-25,13-Jan-25,,Website,5,California,Tulare County,1,3,Unknown
TX500268,Jeans,4,44.2,176.8,12-Jan-25,15-Jan-25,F,App,5,California,Alameda County,3,3,Female
TX500269,T-Shirts,1,22.1,22.1,12-Jan-25,16-Jan-25,F,Website,3,California,Imperial County,4,3,Female
TX500270,Jeans,3,90.9,272.7,12-Jan-25,13-Jan-25,F,Target.com,2,California,Los Angeles County,1,3,Female
TX500271,T-Shirts,3,44.5,133.5,12-Jan-25,13-Jan-25,F,Website,4,California,Los Angeles County,1,3,Female
TX500272,Sundresses,6,32.3,193.8,12-Jan-25,16-Jan-25,F,App,4,California,Los Angeles County,4,3,Female
TX500273,Pajama Sets,3,87.5,262.5,12-Jan-25,13-Jan-25,F,Website,3,California,Los Angeles County,1,3,Female
TX500274,Sunglasses,5,48.7,243.5,12-Jan-25,13-Jan-25,M,Target.com,4,California,Los Angeles County,1,3,Male
TX500275,Shorts,5,22.5,112.5,12-Jan-25,13-Jan-25,M,App,4,California,Los Angeles County,1,3,Male
TX500276,Tank Tops,8,65.9,527.2,12-Jan-25,15-Jan-25,F,Website,5,California,Los Angeles County,3,3,Female
TX500277,Jeans,5,41.9,209.5,12-Jan-25,19-Jan-25,,App,4,California,Los Angeles County,7,3,Unknown
TX500278,Tank Tops,5,67.5,337.5,12-Jan-25,13-Jan-25,F,App,5,California,Los Angeles County,1,3,Female
TX500279,Sundresses,1,60.4,60.4,13-Jan-25,15-Jan-25,F,Website,3,California,Los Angeles County,2,3,Female
TX500280,Tank Tops,7,30.4,212.8,13-Jan-25,16-Jan-25,F,Partner App,4,California,Los Angeles County,3,3,Female
TX500281,Baseball Caps,2,24.5,49,13-Jan-25,14-Jan-25,M,Instagram,5,California,Los Angeles County,1,3,Male
TX500282,Sneakers,3,105.9,317.7,13-Jan-25,18-Jan-25,M,App,4,California,Madera County,5,3,Male
TX500283,Bikinis,24,25.9,621.6,13-Jan-25,14-Jan-25,F,Partner App,4,California,Riverside County,1,3,Female
TX500284,Jeans,3,66.8,200.4,13-Jan-25,13-Jan-25,M,App,4,California,Riverside County,0,3,Male
TX500285,Jeans,3,112.3,336.9,13-Jan-25,14-Jan-25,M,Target.com,2,California,Sacramento County,1,3,Male
TX500286,Tank Tops,6,94.1,564.6,13-Jan-25,14-Jan-25,F,App,2,California,Sacramento County,1,3,Female
TX500287,Sandals,1,40.7,40.7,13-Jan-25,16-Jan-25,F,Target.com,4,California,Sacramento County,3,3,Female
TX500288,Workout Tops,2,71.4,142.8,13-Jan-25,14-Jan-25,M,App,4,California,San Bernardino County,1,3,Male
TX500289,Shorts,18,15.6,280.8,13-Jan-25,14-Jan-25,M,Website,1,California,San Diego County,1,3,Male
TX500290,Bikinis,4,37.8,151.2,13-Jan-25,14-Jan-25,M,Target.com,5,California,San Diego County,1,3,Male
TX500291,Graphic Tees,3,28.1,84.3,13-Jan-25,17-Jan-25,M,App,4,California,San Diego County,4,3,Male
TX500292,Hoodies & Sweatshirts,6,51.4,308.4,13-Jan-25,17-Jan-25,M,App,4,California,San Diego County,4,3,Male
TX500293,Hoodies & Sweatshirts,2,97.7,195.4,13-Jan-25,15-Jan-25,F,Partner App,5,California,San Francisco,2,3,Female
TX500294,Tank Tops,4,63.8,255.2,13-Jan-25,14-Jan-25,M,Target.com,4,California,Solano County,1,3,Male
TX500295,Tote Bags,2,20.1,40.2,13-Jan-25,15-Jan-25,M,App,5,California,Tulare County,2,3,Male
TX500296,Maxi Dresses,3,50.4,151.2,13-Jan-25,16-Jan-25,F,Instagram,4,California,Ventura County,3,3,Female
TX500297,Shorts,1,16.2,16.2,13-Jan-25,26-Jan-25,F,Website,4,California,Contra Costa County,13,3,Female
TX500298,Jeans,7,80.9,566.3,13-Jan-25,15-Jan-25,M,Partner App,2,California,Fresno County,2,3,Male
TX500299,Sundresses,6,95.2,571.2,13-Jan-25,15-Jan-25,F,App,5,California,Fresno County,2,3,Female
TX500300,Sandals,8,70.4,563.2,13-Jan-25,14-Jan-25,M,Website,3,California,Los Angeles County,1,3,Male
TX500301,Shorts,5,10.7,53.5,13-Jan-25,17-Jan-25,F,Target.com,4,California,Los Angeles County,4,3,Female
TX500302,T-Shirts,5,19.6,98,13-Jan-25,15-Jan-25,F,App,1,California,Los Angeles County,2,3,Female
TX500303,T-Shirts,11,34.7,381.7,13-Jan-25,15-Jan-25,F,App,5,California,Los Angeles County,2,3,Female
TX500304,Bikinis,9,34.1,306.9,13-Jan-25,14-Jan-25,F,Partner App,3,California,Los Angeles County,1,3,Female
TX500305,Shorts,49,29.3,1435.7,13-Jan-25,13-Jan-25,M,App,3,California,Los Angeles County,0,3,Male
TX500306,Tank Tops,1,55.2,55.2,13-Jan-25,14-Jan-25,F,App,3,California,Los Angeles County,1,3,Female
TX500307,Leggings,3,26,78,13-Jan-25,16-Jan-25,F,App,5,California,Los Angeles County,3,3,Female
TX500308,Baseball Caps,2,14.2,28.4,13-Jan-25,18-Jan-25,F,Instagram,4,California,Modoc County,5,3,Female
TX500309,T-Shirts,9,22.7,204.3,14-Jan-25,15-Jan-25,M,Website,4,California,Sacramento County,1,3,Male
TX500310,Shorts,15,19.8,297,14-Jan-25,14-Jan-25,F,App,5,California,Sacramento County,0,3,Female
TX500311,Shorts,3,31.7,95.1,14-Jan-25,15-Jan-25,M,Target.com,4,California,Sacramento County,1,3,Male
TX500312,T-Shirts,4,30.4,121.6,14-Jan-25,18-Jan-25,M,App,4,California,Sacramento County,4,3,Male
TX500313,Shorts,4,25.6,102.4,14-Jan-25,15-Jan-25,M,Instagram,4,California,San Diego County,1,3,Male
TX500314,Sandals,2,34.9,69.8,14-Jan-25,15-Jan-25,F,Target.com,4,California,San Mateo County,1,3,Female
TX500315,Hoodies & Sweatshirts,6,42.7,256.2,14-Jan-25,17-Jan-25,M,Target.com,3,California,Santa Clara County,3,3,Male
TX500316,T-Shirts,1,23.9,23.9,14-Jan-25,16-Jan-25,F,Instagram,4,California,Santa Clara County,2,3,Female
TX500317,Jeans,1,124.3,124.3,14-Jan-25,15-Jan-25,,Target.com,3,California,Alameda County,1,3,Unknown
TX500318,T-Shirts,6,35.9,215.4,14-Jan-25,15-Jan-25,F,App,3,California,Contra Costa County,1,3,Female
TX500319,Sneakers,2,69.1,138.2,14-Jan-25,17-Jan-25,F,App,5,California,Kern County,3,3,Female
TX500320,Hoodies & Sweatshirts,1,58.4,58.4,14-Jan-25,18-Jan-25,M,App,4,California,Kern County,4,3,Male
TX500321,Sandals,1,65.2,65.2,14-Jan-25,16-Jan-25,O,Partner App,2,California,Los Angeles County,2,3,Other
TX500322,T-Shirts,17,32.7,555.9,14-Jan-25,21-Jan-25,,Partner App,4,California,Los Angeles County,7,3,Unknown
TX500323,Bikinis,7,24.4,170.8,14-Jan-25,15-Jan-25,F,App,4,California,Los Angeles County,1,3,Female
TX500324,Baseball Caps,2,50.4,100.8,14-Jan-25,20-Jan-25,M,App,3,California,Los Angeles County,6,3,Male
TX500325,Tank Tops,2,100,200,14-Jan-25,15-Jan-25,F,App,4,California,Los Angeles County,1,3,Female
TX500326,Bikinis,3,43,129,15-Jan-25,15-Jan-25,F,Target.com,3,California,Los Angeles County,0,3,Female
TX500327,Tank Tops,5,64.4,322,15-Jan-25,17-Jan-25,M,Target.com,3,California,Los Angeles County,2,3,Male
TX500328,Leggings,2,57.4,114.8,15-Jan-25,16-Jan-25,M,Target.com,3,California,Los Angeles County,1,3,Male
TX500329,Sneakers,3,55.1,165.3,15-Jan-25,18-Jan-25,F,Website,4,California,Los Angeles County,3,3,Female
TX500330,Hoodies & Sweatshirts,4,45.4,181.6,15-Jan-25,16-Jan-25,F,Website,4,California,Los Angeles County,1,3,Female
TX500331,Workout Tops,3,93.3,279.9,15-Jan-25,16-Jan-25,F,App,4,California,Mariposa County,1,3,Female
TX500332,Sneakers,19,158.2,3005.8,15-Jan-25,16-Jan-25,F,Website,5,California,Napa County,1,3,Female
TX500333,Sneakers,2,74.9,149.8,15-Jan-25,17-Jan-25,M,Instagram,4,California,Sacramento County,2,3,Male
TX500334,T-Shirts,7,26,182,15-Jan-25,18-Jan-25,F,Website,4,California,San Diego County,3,3,Female
TX500335,Sundresses,6,37.5,225,15-Jan-25,16-Jan-25,F,App,3,California,San Diego County,1,3,Female
TX500336,Jeans,2,75.8,151.6,15-Jan-25,21-Jan-25,M,App,4,California,San Diego County,6,3,Male
TX500337,Hoodies & Sweatshirts,1,48.5,48.5,15-Jan-25,27-Jan-25,,Partner App,5,California,San Diego County,12,3,Unknown
TX500338,Jeans,3,98.9,296.7,15-Jan-25,17-Jan-25,F,Partner App,3,California,San Diego County,2,3,Female
TX500339,Tank Tops,12,50.9,610.8,15-Jan-25,15-Jan-25,M,Partner App,4,California,San Diego County,0,3,Male
TX500340,Casual Dresses,6,84.7,508.2,15-Jan-25,15-Jan-25,F,Target.com,4,California,San Diego County,0,3,Female
TX500341,T-Shirts,1,20.7,20.7,15-Jan-25,17-Jan-25,F,Instagram,5,California,San Diego County,2,3,Female
TX500342,Casual Dresses,9,57.8,520.2,15-Jan-25,26-Jan-25,M,App,2,California,San Francisco,11,3,Male
TX500343,Sneakers,2,106.9,213.8,15-Jan-25,17-Jan-25,F,App,5,California,San Luis Obispo County,2,3,Female
TX500344,Workout Tops,5,45.2,226,15-Jan-25,19-Jan-25,F,Website,4,California,Alameda County,4,3,Female
TX500345,T-Shirts,13,34.6,449.8,15-Jan-25,15-Jan-25,F,Website,3,California,Alameda County,0,3,Female
TX500346,Crop Tops,1,43.8,43.8,15-Jan-25,17-Jan-25,,App,5,California,Alameda County,2,3,Unknown
TX500347,Crop Tops,1,20.4,20.4,15-Jan-25,17-Jan-25,M,Partner App,3,California,Alameda County,2,3,Male
TX500348,Tank Tops,1,36.7,36.7,15-Jan-25,16-Jan-25,M,App,3,California,Contra Costa County,1,3,Male
TX500349,T-Shirts,3,27.2,81.6,15-Jan-25,19-Jan-25,M,App,5,California,Contra Costa County,4,3,Male
TX500350,Jeans,1,58.2,58.2,15-Jan-25,16-Jan-25,F,App,5,California,El Dorado County,1,3,Female
TX500351,T-Shirts,3,25.6,76.8,15-Jan-25,16-Jan-25,M,Partner App,2,California,Fresno County,1,3,Male
TX500352,Bikinis,1,21.2,21.2,15-Jan-25,15-Jan-25,F,Website,5,California,Los Angeles County,0,3,Female
TX500353,Jeans,2,48.2,96.4,15-Jan-25,23-Jan-25,F,App,5,California,Los Angeles County,8,3,Female
TX500354,Tank Tops,4,83.4,333.6,16-Jan-25,17-Jan-25,M,App,4,California,Los Angeles County,1,3,Male
TX500355,Sundresses,3,45.3,135.9,16-Jan-25,22-Jan-25,M,Target.com,3,California,Los Angeles County,6,3,Male
TX500356,Pajama Sets,1,42,42,16-Jan-25,17-Jan-25,,App,4,California,Los Angeles County,1,3,Unknown
TX500357,Shorts,9,21.8,196.2,16-Jan-25,18-Jan-25,F,Website,4,California,Los Angeles County,2,3,Female
TX500358,T-Shirts,18,21.4,385.2,16-Jan-25,19-Jan-25,F,Website,5,California,Los Angeles County,3,3,Female
TX500359,Bikinis,3,45,135,16-Jan-25,16-Jan-25,F,Website,5,California,Los Angeles County,0,3,Female
TX500360,Baseball Caps,1,39.6,39.6,16-Jan-25,17-Jan-25,M,App,5,California,Los Angeles County,1,3,Male
TX500361,Casual Dresses,3,79.8,239.4,16-Jan-25,22-Jan-25,F,Website,2,California,Los Angeles County,6,3,Female
TX500362,Tank Tops,4,63.6,254.4,16-Jan-25,17-Jan-25,O,App,5,California,Merced County,1,3,Other
TX500363,Hoodies & Sweatshirts,10,92.7,927,16-Jan-25,20-Jan-25,M,Website,5,California,Sacramento County,4,3,Male
TX500364,Tank Tops,4,48.4,193.6,16-Jan-25,18-Jan-25,F,Website,5,California,Sacramento County,2,3,Female
TX500365,Sundresses,8,36,288,16-Jan-25,19-Jan-25,M,Target.com,5,California,San Diego County,3,3,Male
TX500366,T-Shirts,12,27,324,16-Jan-25,18-Jan-25,F,Target.com,3,California,San Diego County,2,3,Female
TX500367,Sneakers,8,53.9,431.2,16-Jan-25,17-Jan-25,,App,4,California,San Diego County,1,3,Unknown
TX500368,Workout Tops,9,48.4,435.6,16-Jan-25,17-Jan-25,F,Website,4,California,San Mateo County,1,3,Female
TX500369,Pajama Sets,2,49.9,99.8,16-Jan-25,21-Jan-25,M,Partner App,2,California,Santa Barbara County,5,3,Male
TX500370,Tank Tops,3,51.7,155.1,16-Jan-25,17-Jan-25,F,App,5,California,Santa Clara County,1,3,Female
TX500371,T-Shirts,3,41.8,125.4,16-Jan-25,18-Jan-25,F,Target.com,4,California,Sonoma County,2,3,Female
TX500372,Graphic Tees,4,36.2,144.8,17-Jan-25,18-Jan-25,M,Target.com,5,California,Alameda County,1,3,Male
TX500373,Sneakers,1,150.9,150.9,17-Jan-25,27-Jan-25,M,App,4,California,Contra Costa County,10,3,Male
TX500374,Leggings,4,77.6,310.4,17-Jan-25,18-Jan-25,,Target.com,4,California,Los Angeles County,1,3,Unknown
TX500375,Tote Bags,5,65.5,327.5,17-Jan-25,17-Jan-25,M,Website,4,California,Los Angeles County,0,3,Male
TX500376,Jeans,3,90.1,270.3,17-Jan-25,19-Jan-25,F,App,4,California,Los Angeles County,2,3,Female
TX500377,Tank Tops,2,108.3,216.6,17-Jan-25,20-Jan-25,O,Partner App,4,California,Los Angeles County,3,3,Other
TX500378,Sandals,3,59.9,179.7,17-Jan-25,21-Jan-25,F,App,4,California,Los Angeles County,4,3,Female
TX500379,Sneakers,17,139,2363,17-Jan-25,19-Jan-25,F,Website,2,California,Los Angeles County,2,3,Female
TX500380,Jeans,3,87.3,261.9,17-Jan-25,18-Jan-25,F,App,4,California,Los Angeles County,1,3,Female
TX500381,Maxi Dresses,4,42.3,169.2,17-Jan-25,17-Jan-25,M,App,4,California,Los Angeles County,0,3,Male
TX500382,Baseball Caps,8,103.6,828.8,17-Jan-25,18-Jan-25,O,App,3,California,Los Angeles County,1,3,Other
TX500383,Jeans,2,90.9,181.8,17-Jan-25,18-Jan-25,M,Website,4,California,Sacramento County,1,3,Male
TX500384,Sundresses,16,100.9,1614.4,17-Jan-25,18-Jan-25,F,Website,4,California,Sacramento County,1,3,Female
TX500385,Graphic Tees,5,36,180,17-Jan-25,19-Jan-25,F,Website,4,California,San Bernardino County,2,3,Female
TX500386,Jeans,6,83.3,499.8,17-Jan-25,20-Jan-25,,Target.com,4,California,San Bernardino County,3,3,Unknown
TX500387,Sneakers,17,60.3,1025.1,17-Jan-25,18-Jan-25,M,Target.com,3,California,San Bernardino County,1,3,Male
TX500388,Sneakers,6,120.3,721.8,17-Jan-25,18-Jan-25,M,Target.com,4,California,San Diego County,1,3,Male
TX500389,Graphic Tees,10,34,340,17-Jan-25,21-Jan-25,F,Target.com,4,California,San Diego County,4,3,Female
TX500390,Bikinis,5,42.6,213,17-Jan-25,20-Jan-25,M,Website,4,California,San Diego County,3,3,Male
TX500391,Sandals,20,47.4,948,17-Jan-25,17-Jan-25,F,Target.com,3,California,San Francisco,0,3,Female
TX500392,Sneakers,1,74,74,18-Jan-25,19-Jan-25,M,Website,4,California,Santa Clara County,1,3,Male
TX500393,Sneakers,5,60.4,302,18-Jan-25,21-Jan-25,F,Website,2,California,Sonoma County,3,3,Female
TX500394,Casual Dresses,2,69.3,138.6,18-Jan-25,21-Jan-25,M,Website,3,California,Ventura County,3,3,Male
TX500395,Sandals,5,81,405,18-Jan-25,24-Jan-25,M,Instagram,4,California,Alameda County,6,3,Male
TX500396,Crop Tops,3,41.5,124.5,18-Jan-25,20-Jan-25,O,Website,4,California,Alameda County,2,3,Other
TX500397,Leggings,2,69.7,139.4,18-Jan-25,23-Jan-25,M,Website,4,California,Alameda County,5,3,Male
TX500398,Sneakers,5,83.6,418,18-Jan-25,18-Jan-25,F,Partner App,4,California,Contra Costa County,0,3,Female
TX500399,T-Shirts,7,21.5,150.5,18-Jan-25,20-Jan-25,M,Website,2,California,Kings County,2,3,Male
TX500400,T-Shirts,8,28.6,228.8,18-Jan-25,19-Jan-25,M,App,4,California,Los Angeles County,1,3,Male
TX500401,T-Shirts,6,18.8,112.8,18-Jan-25,21-Jan-25,M,Instagram,5,California,Los Angeles County,3,3,Male
TX500402,Bikinis,4,35.1,140.4,18-Jan-25,18-Jan-25,F,Website,3,California,Los Angeles County,0,3,Female
TX500403,Shorts,2,12.7,25.4,18-Jan-25,20-Jan-25,F,Website,5,California,Los Angeles County,2,3,Female
TX500404,T-Shirts,5,27.4,137,18-Jan-25,20-Jan-25,O,App,4,California,Los Angeles County,2,3,Other
TX500405,Bikinis,2,61.3,122.6,18-Jan-25,19-Jan-25,F,Website,4,California,Sacramento County,1,3,Female
TX500406,T-Shirts,2,64.7,129.4,18-Jan-25,20-Jan-25,F,Instagram,5,California,Sacramento County,2,3,Female
TX500407,Hoodies & Sweatshirts,4,91.4,365.6,18-Jan-25,20-Jan-25,F,App,4,California,San Diego County,2,3,Female
TX500408,Shorts,2,33.1,66.2,19-Jan-25,20-Jan-25,M,App,5,California,San Diego County,1,4,Male
TX500409,Workout Tops,2,105.6,211.2,19-Jan-25,20-Jan-25,M,Target.com,3,California,San Diego County,1,4,Male
TX500410,Bikinis,3,46.4,139.2,19-Jan-25,20-Jan-25,M,Target.com,4,California,San Mateo County,1,4,Male
TX500411,Sundresses,14,35.3,494.2,19-Jan-25,22-Jan-25,F,Partner App,3,California,Santa Clara County,3,4,Female
TX500412,Shorts,2,16.1,32.2,19-Jan-25,21-Jan-25,M,Instagram,5,California,Santa Cruz County,2,4,Male
TX500413,Graphic Tees,2,27.9,55.8,19-Jan-25,22-Jan-25,M,App,4,California,Ventura County,3,4,Male
TX500414,T-Shirts,1,47.1,47.1,19-Jan-25,27-Jan-25,F,Website,4,California,Fresno County,8,4,Female
TX500415,Jeans,2,85,170,19-Jan-25,22-Jan-25,,Target.com,5,California,Kern County,3,4,Unknown
TX500416,Leggings,2,89,178,19-Jan-25,21-Jan-25,F,App,4,California,Los Angeles County,2,4,Female
TX500417,Sunglasses,3,36.6,109.8,19-Jan-25,20-Jan-25,O,Instagram,5,California,Los Angeles County,1,4,Other
TX500418,Jeans,7,43.5,304.5,19-Jan-25,20-Jan-25,M,Website,5,California,Los Angeles County,1,4,Male
TX500419,Sundresses,19,30.5,579.5,19-Jan-25,19-Jan-25,F,Instagram,4,California,Los Angeles County,0,4,Female
TX500420,Tank Tops,2,107.7,215.4,19-Jan-25,23-Jan-25,M,Instagram,2,California,Los Angeles County,4,4,Male
TX500421,Pajama Sets,26,57.1,1484.6,19-Jan-25,20-Jan-25,M,Website,4,California,Los Angeles County,1,4,Male
TX500422,Sneakers,10,111.7,1117,19-Jan-25,20-Jan-25,F,Partner App,5,California,Los Angeles County,1,4,Female
TX500423,Leggings,7,44.3,310.1,19-Jan-25,22-Jan-25,M,Instagram,5,California,Los Angeles County,3,4,Male
TX500424,Sneakers,8,95.8,766.4,19-Jan-25,25-Jan-25,O,App,4,California,Los Angeles County,6,4,Other
TX500425,Bikinis,7,22.6,158.2,19-Jan-25,22-Jan-25,F,Instagram,3,California,Los Angeles County,3,4,Female
TX500426,T-Shirts,8,25.6,204.8,19-Jan-25,21-Jan-25,F,Partner App,4,California,Los Angeles County,2,4,Female
TX500427,Jeans,16,54.3,868.8,19-Jan-25,22-Jan-25,F,Partner App,4,California,Los Angeles County,3,4,Female
TX500428,Leggings,13,51.3,666.9,19-Jan-25,21-Jan-25,M,App,5,California,Los Angeles County,2,4,Male
TX500429,Shorts,8,25.6,204.8,19-Jan-25,20-Jan-25,F,Website,3,California,Los Angeles County,1,4,Female
TX500430,Shorts,2,15.6,31.2,19-Jan-25,20-Jan-25,F,Target.com,5,California,Los Angeles County,1,4,Female
TX500431,T-Shirts,3,30.3,90.9,19-Jan-25,23-Jan-25,F,App,3,California,Los Angeles County,4,4,Female
TX500432,Casual Dresses,2,30.3,60.6,19-Jan-25,24-Jan-25,F,App,5,California,Madera County,5,4,Female
TX500433,Bikinis,3,53,159,19-Jan-25,26-Jan-25,F,Target.com,4,California,Merced County,7,4,Female
TX500434,Sandals,18,59.9,1078.2,19-Jan-25,22-Jan-25,M,Target.com,2,California,Orange County,3,4,Male
TX500435,Sundresses,2,45.7,91.4,19-Jan-25,20-Jan-25,F,Website,5,California,Sacramento County,1,4,Female
TX500436,T-Shirts,4,46.1,184.4,19-Jan-25,20-Jan-25,M,App,4,California,Sacramento County,1,4,Male
TX500437,T-Shirts,3,17.5,52.5,19-Jan-25,20-Jan-25,F,App,5,California,San Diego County,1,4,Female
TX500438,Bikinis,3,36.5,109.5,19-Jan-25,30-Jan-25,M,Target.com,4,California,San Diego County,11,4,Male
TX500439,T-Shirts,2,47.5,95,20-Jan-25,22-Jan-25,F,Website,4,California,San Diego County,2,4,Female
TX500440,Jeans,5,45.6,228,20-Jan-25,22-Jan-25,F,App,5,California,San Diego County,2,4,Female
